listing_age,host_age,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,listing_age.1,mean_PriceRange_0.5,restaurants_cnt_0.5,mean_review_cnt_0.5,mean_starts_avg_0.5,mean_PriceRange_1,restaurants_cnt_1,mean_review_cnt_1,mean_starts_avg_1,mean_PriceRange_1.5,restaurants_cnt_1.5,mean_review_cnt_1.5,mean_starts_avg_1.5,mean_PriceRange_2,restaurants_cnt_2,mean_review_cnt_2,mean_starts_avg_2,mean_PriceRange_2.5,restaurants_cnt_2.5,mean_review_cnt_2.5,mean_starts_avg_2.5,mean_PriceRange_3,restaurants_cnt_3,mean_review_cnt_3,mean_starts_avg_3
5.536986301,8.575342466,3,91,90,1,3,1,District 6,house,10,3.5,3,3,600,2,1125,106,36,8,5,4.97,4.89,5,4.97,4.89,4.97,0,5.536986301,1.5,2,44.5,4.577864294,1.333333333,66,124.8939394,4.256007072,1.328502415,207,130.6231884,4.045961853,1.319767442,344,161.8313953,3.944994913,1.317801673,837,151.3847073,3.835816403,1.333907057,1162,150.17642,3.8400537
5.671232877,5.742465753,1,100,93,1,2,1,District 8,private room,5,1,2,4,150,2,30,67,244,45,4.95,4.95,4.92,4.96,4.94,4.87,4.93,0,5.671232877,1,2,12,3.133333333,1.125,8,18.75,3.367617716,1.090909091,11,28.63636364,3.45912382,1,19,26.89473684,3.36295471,0.970588235,34,49.14705882,3.171253505,1.069767442,43,44.62790698,3.30951773
4.517808219,5.742465753,1,100,99,1,1,1,District 16,house,4,1,1,2,114,1,1125,173,338,87,4.9,4.95,4.93,4.97,4.98,4.87,4.85,1,4.517808219,0.75,24,42.91666667,3.945548461,1.083333333,60,66.2,3.876511023,1.13559322,118,73.05084746,3.830476985,1.15,220,74.52272727,3.721909258,1.181818182,319,77.15673981,3.764549247,1.264317181,454,101.1696035,3.744318307
2.961643836,8.315068493,1,100,100,1,1,1,District 13,house,6,1,2,3,179,2,1125,347,235,107,4.86,4.89,4.85,4.96,5,4.85,4.75,1,2.961643836,1.4,5,27.8,3.157034632,1.032258065,31,52.12903226,3.442408306,1.12195122,41,49.17073171,3.355917768,1.252427184,103,52.4368932,3.069764511,1.223776224,143,51.20979021,3.184039817,1.2,280,56.45714286,3.370618748
5.632876712,6.268493151,1,96,89,1,7,1,District 19,house,8,3.5,3,5,300,3,29,61,117,11,4.94,4.99,4.97,5,4.99,4.56,4.85,0,5.632876712,1.391304348,69,109.4782609,3.94956353,1.292682927,246,111.2398374,3.858563467,1.402097902,858,160.7995338,3.687161953,1.409617097,1123,158.1994657,3.688554563,1.401657875,1327,152.3971364,3.704387223,1.392056374,1561,148.3645099,3.736926999
2.6,5.731506849,1,100,0,1,1,1,District 5,house,2,1,1,1,100,1,1125,0,36,0,5,5,4.97,5,5,4.94,4.97,0,2.6,1.175438596,57,169.7894737,3.88551069,1.228571429,175,153.1942857,3.938652836,1.272435897,312,126.4455128,3.974545447,1.288461538,364,120.6263736,3.922058363,1.329113924,711,143.5077356,3.832998569,1.305283757,1022,138.1164384,3.787504506
5.594520548,5.728767123,24,100,100,0,1,1,District 24,house,10,3,3,5,321,2,1125,278,136,7,4.86,4.89,4.79,4.99,4.83,4.8,4.87,0,5.594520548,1.823529412,17,180.2352941,3.454297186,1.425373134,134,105.5597015,3.668608322,1.460893855,358,114.075419,3.617599279,1.438791733,629,125.54531,3.651642999,1.462446352,932,143.0536481,3.677049845,1.431846344,1614,141.0712515,3.692166629
5.517808219,8.575342466,3,91,90,1,3,1,District 6,house,8,2.5,2,3,371,2,1125,91,59,28,4.92,4.81,4.9,5,4.9,4.97,4.71,0,5.517808219,1.75,4,79.25,4.376910289,1.360465116,86,138.9418605,4.217797457,1.306306306,222,147.5855856,4.053314623,1.328729282,362,158.6022099,3.933147184,1.315412186,837,147.6833931,3.83256555,1.334473909,1169,149.7450813,3.836704165
5.553424658,6.126027397,1,100,100,1,2,1,District 5,private room,2,1,1,1,56,2,1125,0,130,0,4.95,4.97,4.89,4.99,4.97,4.73,4.85,1,5.553424658,1.275,40,48.875,3.431565509,1.111111111,81,70.22222222,3.640407836,1.242105263,190,118.5210526,3.814324752,1.232835821,335,116.1223881,3.93908121,1.249363868,393,114.1653944,3.869382775,1.307692308,520,114.6173077,3.757712215
5.591780822,7.501369863,1,100,99,1,3,1,District 7,house,7,2,3,5,137,4,15,18,93,0,4.89,4.96,4.93,4.99,4.95,4.84,4.86,0,5.591780822,0,0,0,0,1.638297872,47,136.5957447,3.20418039,1.467625899,139,108.4820144,3.405076098,1.425149701,167,100.9101796,3.433469339,1.397058824,204,93.06862745,3.476264336,1.301526718,262,102.3931298,3.553738818
5.621917808,5.706849315,1,100,85,1,1,1,District 27,house,12,2,4,10,413,2,31,333,74,29,4.96,4.97,4.97,4.9,4.89,4.71,4.88,0,5.621917808,1,1,13,4.384615385,1.222222222,45,45.04444444,3.811745412,1.237113402,97,44.5257732,3.603139768,1.278947368,190,50.46842105,3.521024586,1.25877193,228,48.30701754,3.48448213,1.258823529,255,48.3254902,3.507022745
5.687671233,7.594520548,1,100,96,1,21,1,District 16,house,8,2,3,3,283,2,28,8,119,7,4.97,4.98,4.93,4.99,4.98,4.8,4.88,0,5.687671233,0.75,24,42.91666667,3.945548461,1.083333333,60,66.2,3.876511023,1.203252033,123,82.6097561,3.757703884,1.165254237,236,75.05932203,3.737563135,1.179566563,323,77.07120743,3.779883317,1.265795207,459,102.8605664,3.750894284
5.610958904,5.701369863,1,100,100,1,1,1,District 6,house,4,1,2,2,149,3,1125,306,232,38,4.93,4.96,4.96,5,5,4.92,4.92,1,5.610958904,1.362068966,58,116.3793103,4.058460156,1.362573099,171,150.625731,4.034560726,1.338006231,642,162.576324,3.816298813,1.366326531,980,166.4530612,3.842955244,1.354545455,1210,150.9256198,3.832358665,1.356648199,1444,149.2728532,3.770989435
5.608219178,7.736986301,1,100,85,1,1,1,District 2,house,6,2,3,2,157,2,1125,6,71,7,5,5,4.99,4.97,4.99,4.66,4.93,0,5.608219178,1.2,5,90.2,2.855718623,1.1,10,54.5,2.591938259,1,36,44.5,3.334781704,1.15,80,71.8,3.399872442,1.320224719,178,127.2865169,3.67003528,1.253393665,442,108.0723982,3.722412352
5.457534247,6.98630137,1,100,94,1,9,1,District 5,house,12,3.5,4,9,379,2,1125,296,50,12,4.92,4.96,4.88,4.88,4.94,4.46,4.84,1,5.457534247,1.083333333,12,51.75,4.097407712,1.12195122,41,84.31707317,3.877458301,1.191860465,172,113.1686047,3.785079519,1.306569343,411,131.5693431,3.870389851,1.309768638,778,127.0437018,3.792039298,1.311175337,1038,139.2013487,3.782356992
5.419178082,5.698630137,1,93,100,1,2,1,District 2,house,10,2,3,4,256,2,1125,276,113,31,4.85,4.88,4.72,4.95,4.98,4.33,4.83,1,5.419178082,1.2,5,14.2,2.241153846,1.222222222,9,22.88888889,2.701417704,1.1,20,36.4,3.031292233,1.076923077,52,61.94230769,3.144160827,1.23364486,107,116.7196262,3.556774768,1.239875389,321,99.47040498,3.837479453
5.265753425,6.98630137,1,100,94,1,9,1,District 5,house,12,3.5,4,11,335,2,1125,286,60,13,4.9,4.88,4.85,4.95,4.9,4.77,4.83,1,5.265753425,1.083333333,12,51.33333333,4.238962145,1.15,40,47.85,3.821867469,1.172413793,145,102.3448276,3.761517251,1.289672544,397,127.8287154,3.877165219,1.293478261,736,123.5774457,3.797139403,1.305500982,1018,138.6237721,3.783910329
5.652054795,7.550684932,3,100,86,1,4,1,District 13,private room,2,1,1,1,55,31,1125,0,62,0,4.82,4.87,4.61,4.88,4.95,4.83,4.93,0,5.652054795,0,0,0,0,1,14,48.85714286,3.152223892,1.043478261,23,53.69565217,3.298992571,1.206896552,29,55.27586207,3.415758084,1.291262136,103,71.77669903,3.038292694,1.307692308,130,77.22307692,3.093936259
5.457534247,5.693150685,1,100,100,1,1,1,District 8,private room,3,1,1,1,93,1,28,352,644,140,4.94,4.98,4.99,4.98,4.98,4.89,4.89,1,5.457534247,1.5,2,25,3.935215947,1.1,10,43.5,4.048956107,1.096774194,31,41.90322581,3.779610442,1.146341463,82,66.73170732,3.577678146,1.317880795,151,85.84768212,3.485697162,1.309012876,233,84.97424893,3.400984636
3.6,5.753424658,3,100,98,1,1,1,District 29,private room,4,1,1,3,71,2,1125,67,143,35,4.94,4.99,4.99,4.94,4.99,4.83,4.95,0,3.6,0,0,0,0,2,1,5,2.6,1.6,5,26,3.783400556,1.6,5,26,3.783400556,1.666666667,6,37.5,3.733535551,1.388888889,18,38.11111111,3.278790041
5.652054795,5.687671233,24,100,66,0,1,1,District 6,house,4,1,2,2,122,2,1125,77,252,28,4.89,4.93,4.91,4.93,4.96,4.81,4.89,0,5.652054795,0.857142857,7,69.57142857,4.10171968,1.243243243,37,166.5675676,4.043960566,1.228813559,118,126.6271186,3.944687392,1.258302583,271,130.5793358,3.976289987,1.312342569,397,121.1133501,3.809561231,1.314779271,521,112.1727447,3.765642278
5.473972603,5.690410959,1,100,94,1,1,1,District 1,house,6,3,3,3,230,2,45,351,125,22,4.97,4.95,4.94,4.97,4.98,4.79,4.91,0,5.473972603,3,2,95,3.678697183,3,2,95,3.678697183,3,2,95,3.678697183,3,2,95,3.678697183,3,2,95,3.678697183,3,2,95,3.678697183
5.632876712,6.060273973,1,96,100,1,3,1,District 19,house,6,2,2,4,230,3,30,257,233,40,4.94,4.95,4.97,4.99,4.97,4.85,4.92,1,5.632876712,1.301075269,93,106.9462366,4.024677837,1.340770791,493,143.8681542,3.755766108,1.372155288,747,164.2971888,3.757100927,1.39596137,1139,164.1922739,3.765026503,1.382352941,1360,152.3522059,3.752243519,1.37896071,1578,148.4106464,3.732740259
5.591780822,5.789041096,1,100,100,1,3,1,District 6,house,6,1,2,4,204,3,1125,284,184,27,4.93,4.94,4.97,4.99,4.97,4.87,4.85,0,5.591780822,1.3875,80,143.7625,4.197212202,1.39010989,182,171.1428571,4.072981068,1.285140562,249,145.7791165,4.032687432,1.342313788,631,161.4849445,3.834011627,1.331606218,965,155.2093264,3.85016796,1.330876331,1221,148.5102375,3.827318556
5.619178082,8.364383562,1,97,100,1,1,1,District 6,house,2,1,1,1,94,1,1125,84,745,125,4.91,4.98,4.88,4.98,4.96,4.94,4.89,1,5.619178082,1.349206349,126,118.7301587,4.136304755,1.297169811,212,159.4622642,4.07115501,1.282527881,269,139.5130112,4.006530347,1.358870968,496,161.4274194,3.838124147,1.325159915,938,144.0255864,3.835858801,1.336658354,1203,148.1313383,3.818147881
5.517808219,5.789041096,1,100,100,1,1,1,District 17,house,6,1,2,2,89,1,1125,135,528,131,4.88,4.94,4.83,4.98,4.98,4.83,4.88,1,5.517808219,1.533333333,45,153,4.023981505,1.511312217,442,181.9411765,3.666685907,1.444141689,1101,165.8864668,3.675141294,1.427323272,1259,158.7625099,3.686984814,1.436079545,1408,157.1583807,3.705777948,1.407862408,1628,147.9115479,3.731494506
4.323287671,6.646575342,3,100,100,1,1,1,District 23,house,2,1,1,1,76,2,60,46,65,15,4.97,4.98,4.98,5,5,4.95,4.97,0,4.323287671,1.705882353,17,82,3.023107616,1.5,40,61.725,3.196177469,1.298507463,67,59.49253731,3.299227712,1.317829457,129,75.12403101,3.334721338,1.370192308,208,76.19230769,3.471650718,1.38028169,284,77.3415493,3.650695046
5.378082192,5.854794521,1,100,100,1,1,1,District 19,house,8,2.5,3,4,495,2,1125,332,109,21,4.98,4.97,4.91,5,5,4.97,4.84,1,5.378082192,1.576923077,182,218.7747253,3.747803052,1.477137177,503,164.5745527,3.619133297,1.438644689,1092,160.1721612,3.670852647,1.434949962,1299,159.9692071,3.701012475,1.422206506,1414,156.6718529,3.717964389,1.406976744,1634,151.0134639,3.735872124
5.594520548,6.306849315,1,100,100,1,3,1,District 4,house,6,1,3,3,95,30,1125,107,20,2,4.9,5,4.85,5,5,4.95,4.85,1,5.594520548,0,0,0,0,0,1,5,1.6,0,1,5,1.6,1.483870968,31,54.32258065,3.249122606,1.483870968,31,54.32258065,3.249122606,1.275,40,47.275,3.537218818
5.457534247,5.660273973,1,100,100,1,1,1,District 7,remote house,4,2,2,2,189,30,1125,253,131,5,4.96,4.97,4.87,4.96,4.97,4.92,4.91,1,5.457534247,1.666666667,9,52.88888889,3.304148108,1.581395349,86,130.1860465,3.165844556,1.508196721,122,118.2704918,3.403553869,1.427631579,152,104.0065789,3.429873587,1.41025641,195,94.67179487,3.441751161,1.304,250,103.284,3.579080101
5.536986301,5.657534247,3,100,87,1,2,1,District 19,house,8,2,3,3,474,2,29,212,122,9,4.99,4.99,4.96,4.98,5,4.91,4.92,1,5.536986301,1.446601942,103,135.0679612,3.932825115,1.276595745,329,112.118541,3.858299688,1.403916769,817,164.1603427,3.70174564,1.408219178,1095,158.5059361,3.687540551,1.399267399,1365,155.4344322,3.72504774,1.387301587,1575,149.0425397,3.737977431
5.57260274,5.646575342,1,95,100,0,1,1,District 6,house,4,1,1,2,74,1,1125,296,313,54,4.61,4.67,4.66,4.88,4.84,4.91,4.65,0,5.57260274,1.415929204,113,134.7699115,4.027142671,1.298578199,211,158.6492891,4.071065358,1.282527881,269,138.0817844,4.008951925,1.281345566,327,131.2874618,3.954198302,1.32079906,851,147.0282021,3.818498807,1.335376532,1142,152.6401051,3.82990957
5.367123288,5.646575342,1,100,100,1,1,1,District 6,house,3,1,2,2,101,1,1125,137,254,76,5,4.99,5,4.99,5,4.97,4.95,1,5.367123288,1.45,60,159.0333333,3.93408998,1.255813953,215,143.5674419,4.065460721,1.28,275,136.7127273,3.983108284,1.291291291,333,127.3663664,3.957427138,1.335689046,566,146.0300353,3.830264844,1.320962889,997,139.2698094,3.822421562
5.57260274,5.643835616,1,100,86,1,2,1,District 19,house,6,2,2,3,159,1,1125,337,121,24,4.77,4.79,4.76,4.98,4.97,4.66,4.73,0,5.57260274,1.357142857,70,117.8,3.952167065,1.347474747,495,143.7858586,3.750801199,1.376,750,165.212,3.766720157,1.392825897,1143,163.6264217,3.768625878,1.383198231,1357,152.50479,3.753332574,1.379113924,1580,148.4886076,3.733367029
5.602739726,7.997260274,1,100,99,1,5,1,District 5,house,2,1,1,1,96,1,4,0,215,15,4.95,4.99,4.97,4.98,5,4.88,4.93,1,5.602739726,1.277777778,18,60.05555556,4.068364384,1.210526316,38,191.5,4.200863792,1.303225806,310,135.516129,3.964574471,1.323880597,670,131.1716418,3.799877751,1.315195072,974,142.7207392,3.794699091,1.347791165,1245,148.1389558,3.769781226
5.495890411,5.643835616,24,100,92,1,1,1,District 4,house,2,1,1,1,89,30,1125,243,29,9,5,5,4.97,5,5,5,4.97,0,5.495890411,0,0,0,0,1.444444444,18,52.11111111,3.087382713,1.533333333,30,55.96666667,3.30409336,1.307692308,39,48.35897436,3.586891096,1.317647059,85,49.28235294,3.330826077,1.302325581,172,54.55232558,3.451298248
5.479452055,5.082191781,1,90,94,1,8,1,District 17,house,12,3.5,4,8,497,3,1125,231,69,19,4.93,4.94,4.94,4.99,4.99,4.76,4.87,1,5.479452055,1.142857143,21,99.28571429,4.169554203,1.333333333,117,125.1880342,3.950150645,1.457528958,518,186.8185328,3.792760146,1.426470588,1156,164.8814879,3.687746629,1.408357771,1364,152.1634897,3.689943931,1.412022542,1597,148.9499061,3.721184073
3.095890411,6.706849315,3,100,0,0,1,1,District 20,house,10,3,3,3,456,3,15,352,4,0,5,5,5,5,5,5,4.67,0,3.095890411,1.151515152,33,61.21212121,4.372897086,1.12962963,108,95.09259259,4.159237773,1.224242424,165,105.0727273,3.965679525,1.257918552,221,101.5022624,3.901304674,1.306220096,418,89.70813397,3.660395637,1.392022008,727,113.3590096,3.631080776
5.561643836,5.657534247,3,100,87,1,2,1,District 19,private room,2,1,1,1,138,1,29,42,40,0,5,5,5,4.98,5,4.95,4.98,0,5.561643836,1.369047619,84,97.30952381,3.937856519,1.292349727,366,112.295082,3.822445753,1.404580153,917,163.912759,3.696137396,1.411816578,1134,158.1851852,3.690566599,1.397841727,1390,155.9165468,3.735360954,1.389274448,1585,149.3419558,3.738756809
2.41369863,6.893150685,24,67,100,1,1,1,District 13,private room,2,1,1,1,54,30,180,307,6,0,4.67,5,4.83,4.83,5,4.83,4.83,1,2.41369863,0,1,11,2.090909091,0,1,11,2.090909091,1.142857143,14,37.14285714,3.355399914,1.282828283,99,71.31313131,2.98883288,1.303571429,112,70.97321429,2.993886398,1.267123288,146,76.46575342,3.109377491
5.594520548,5.961643836,1,100,100,1,1,1,District 23,private room,4,1,1,2,66,1,31,143,409,87,4.86,4.91,4.85,4.98,4.98,4.92,4.86,1,5.594520548,1.666666667,3,22,3.797964162,1.714285714,7,22.28571429,3.56484798,1.821428571,28,36.78571429,3.467595106,1.837837838,37,38.64864865,3.610835321,1.6,80,48.825,3.587121406,1.561797753,89,46.86516854,3.565650546
5.597260274,7.701369863,1,100,82,1,8,1,District 11,private room,1,1.5,1,1,24,30,1125,318,20,1,4.7,4.8,4.65,4.95,4.9,4.8,4.75,0,5.597260274,1,1,10,4.5,1,2,24.5,4.185897436,1,2,24.5,4.185897436,1,2,24.5,4.185897436,1,2,24.5,4.185897436,1,3,18.66666667,4.266788767
5.57260274,9.978082192,1,100,99,1,3,1,District 17,house,10,3.5,3,6,197,3,1125,318,189,57,4.78,4.81,4.72,4.87,4.9,4.75,4.8,1,5.57260274,1.411764706,17,177.2352941,3.868142698,1.523404255,235,154.6382979,3.698087831,1.504237288,708,164.3672316,3.666305317,1.448392555,1182,165.4145516,3.685244895,1.425735294,1360,152.0713235,3.67898753,1.435512897,1667,144.7426515,3.698172989
5.402739726,8.523287671,3,100,99,0,126,1,District 21,house,10,2.5,4,6,332,30,90,40,147,3,4.94,4.93,4.82,4.92,4.95,4.82,4.86,0,5.402739726,0.75,20,104.2,4.236601015,1.231578947,95,105.2526316,3.872103852,1.331010453,287,100.0348432,3.706065307,1.404255319,611,119.6644845,3.668423296,1.432176656,951,133.4384858,3.688164695,1.40616622,1492,147.7365952,3.692443242
5.550684932,5.753424658,1,100,100,1,1,1,District 8,private room,4,1,2,2,129,3,21,259,217,28,5,5,4.97,5,4.99,4.93,4.97,1,5.550684932,0,0,0,0,1.2,5,22.6,3.144781566,1.048780488,41,56.2195122,3.43184172,1.106060606,66,48.06060606,3.459812153,1.190082645,121,59.7107438,3.544672181,1.190954774,199,64.52261307,3.485366085
5.542465753,7.720547945,24,89,91,1,2,1,District 6,house,3,1,1,1,128,30,90,248,91,2,4.96,4.9,4.9,5,4.99,4.96,4.83,1,5.542465753,1.37037037,27,231.5925926,4.219510551,1.276243094,181,128.6629834,4.082892193,1.265625,256,142.6757813,4.001777407,1.28125,320,130.81875,3.964018432,1.331125828,453,138.9116998,3.872532987,1.314889336,994,135.3752515,3.80119369
5.594520548,7.490410959,1,100,100,1,17,1,District 19,house,4,1,1,1,116,1,1125,228,323,76,4.73,4.8,4.74,4.9,4.87,4.76,4.66,1,5.594520548,1.304568528,197,105.6446701,3.70019764,1.375,576,154.5416667,3.751278052,1.400921659,868,166.0011521,3.75752936,1.403957131,1213,161.6018137,3.766048884,1.374821173,1398,149.6366237,3.752457021,1.377928483,1622,147.9143033,3.740340605
5.517808219,5.610958904,1,100,100,1,1,1,District 13,remote house,4,1,1,1,85,2,1125,322,146,23,4.88,4.92,4.84,4.97,4.99,4.87,4.88,1,5.517808219,2,1,481,4.288981289,1.4,5,116.8,3.36483089,1.230769231,26,59.92307692,3.397655129,1.303921569,102,50.92156863,3.043941048,1.253623188,138,48.45652174,3.127115949,1.212230216,278,46.45323741,3.345834204
5.191780822,5.610958904,24,90,87,1,1,1,District 25,house,8,2.5,3,3,350,2,5,331,65,13,4.98,4.98,5,5,5,5,4.92,0,5.191780822,1.75,4,222.25,3.804718809,1.619047619,42,262.3571429,3.874088698,1.608695652,253,128.6758893,3.596313611,1.566084788,401,127.7880299,3.582442422,1.504950495,505,120.3089109,3.632924794,1.498405951,941,137.3857598,3.642790939
5.490410959,8.471232877,1,100,100,1,1,1,District 19,house,8,2,2,4,200,1,1125,71,248,26,4.86,4.91,4.87,4.95,4.98,4.56,4.86,1,5.490410959,1.371428571,70,111.7714286,3.949462854,1.311688312,231,113.2597403,3.862938127,1.401658768,844,160.2879147,3.68819055,1.408071749,1115,157.6878924,3.685151426,1.398496241,1330,153.1210526,3.705410867,1.394601542,1556,148.7287918,3.737034723
5.594520548,5.6,1,100,100,1,1,1,District 7,private room,5,1,1,2,72,1,1125,290,896,174,4.9,4.96,4.92,4.98,4.97,4.89,4.94,1,5.594520548,0,0,0,0,1.64516129,31,118.1290323,3.608601981,1.47826087,138,108.2608696,3.441988451,1.363636364,220,106.6863636,3.538350103,1.334532374,278,106.5467626,3.605624024,1.328638498,426,116.4835681,3.749154234
5.553424658,6.701369863,1,100,99,0,3,1,District 13,house,8,1.5,2,4,109,1,1125,323,192,29,4.86,4.91,4.87,4.96,4.96,4.84,4.83,0,5.553424658,0,0,0,0,0,0,0,0,1.263157895,38,37.86842105,3.145082153,1.204081633,98,40.40816327,3.468848792,1.196891192,193,44.35751295,3.544564706,1.2,295,49.60338983,3.467466164
5.539726027,8.523287671,3,100,99,0,126,1,District 18,house,8,2,3,4,157,2,365,158,168,21,4.71,4.82,4.74,4.96,4.9,4.83,4.69,0,5.539726027,2.166666667,6,65.5,3.429194701,1.641791045,134,199.4925373,3.701680115,1.595394737,304,140.0986842,3.588446987,1.551612903,620,135.6741935,3.565230737,1.541313559,944,147.0222458,3.620671569,1.473044799,1317,147.7896735,3.669486462
4.961643836,6.82739726,1,100,100,1,2,1,District 5,house,7,2.5,2,2,200,5,90,99,155,32,4.99,5,4.94,4.99,4.99,4.75,4.93,1,4.961643836,1,3,62,4.546558704,1.236363636,110,121.6181818,3.864397695,1.265780731,301,124.4518272,3.942262107,1.269633508,382,119.1806283,3.921549137,1.314323607,754,132.1259947,3.803652514,1.301369863,1022,138.1800391,3.783351948
5.553424658,5.980821918,3,100,86,1,1,1,District 15,house,6,1,3,4,140,3,1125,329,95,16,4.99,4.99,4.99,5,4.96,4.91,4.96,0,5.553424658,1.166666667,24,73.875,3.329059788,1.314814815,54,81.57407407,3.31548392,1.264957265,117,83,3.420406991,1.315151515,165,77.27878788,3.210403403,1.292553191,188,72.49468085,3.184796332,1.27804878,205,71.0097561,3.199060524
5.342465753,7.649315068,1,100,100,0,6,1,District 24,house,4,1,2,5,18,30,365,180,22,1,4.5,4.62,4.24,4.9,4.8,4.9,4.55,1,5.342465753,1.380952381,21,47.66666667,3.589824587,1.423076923,52,63.40384615,3.484174335,1.378378378,74,69.35135135,3.560335543,1.591346154,208,72.21153846,3.553053581,1.473193473,429,83.42890443,3.615092842,1.48,650,93.68,3.608090769
2.315068493,8.197260274,1,100,94,1,0,1,District 8,private room,2,1,1,1,85,2,28,163,52,28,4.98,5,5,5,5,4.94,4.94,1,2.315068493,0,0,0,0,1,17,72.76470588,2.689312058,1.048780488,41,56.2195122,3.43184172,1.133333333,75,45.68,3.448649531,1.204724409,127,58.66141732,3.522115079,1.154929577,213,67.50704225,3.545851918
5.506849315,8.871232877,3,100,86,0,1,1,District 18,house,3,1,1,1,69,30,1125,284,93,2,4.82,4.94,4.87,4.95,4.95,4.89,4.83,0,5.506849315,2.125,8,75.25,3.505371405,1.62,100,158.44,3.590167658,1.544642857,336,135.3333333,3.57600258,1.539244186,688,131.5639535,3.57390634,1.524201854,971,144.6035015,3.645959584,1.441237113,1455,145.7587629,3.685382173
5.517808219,5.58630137,1,100,100,1,1,1,District 24,house,4,1,2,2,140,30,120,53,119,2,4.95,4.97,4.94,5,5,4.91,4.9,1,5.517808219,0.970588235,34,95.64705882,4.190978573,1.227272727,88,104.8295455,4.124887159,1.323529412,238,99.88235294,3.836607507,1.393939394,462,99,3.635547093,1.405737705,732,116.9330601,3.644964346,1.425615764,1015,130.3418719,3.676035842
5.528767123,7.715068493,1,100,96,1,1,1,District 6,house,4,1,1,2,120,2,30,124,200,33,4.99,4.98,4.96,4.99,5,4.97,4.93,0,5.528767123,1.48,25,242.72,4.082605603,1.297979798,198,147.479798,4.082040934,1.284046693,257,140.8015564,4.016266873,1.292063492,315,126.3492063,3.942591803,1.327823691,726,153.8140496,3.831569606,1.331119545,1054,151.7571157,3.835326256
5.383561644,6.835616438,1,100,100,0,1,1,District 17,house,12,2.5,4,8,850,3,1125,335,50,2,4.94,4.96,4.98,5,4.94,5,4.9,1,5.383561644,1.461538462,52,152.4038462,3.804254371,1.474452555,137,167.0510949,3.698596744,1.451298701,308,150.1915584,3.766057856,1.449339207,681,169.3024963,3.704967429,1.448036952,1299,155.9191686,3.650669633,1.436638214,1523,144.3933027,3.674197626
